,Invoice/Item Number,Date,Store Number,Store Name,Address,City,Zip Code,Store Location,County Number,County,Category,Category Name,Vendor Number,Vendor Name,Item Number,Item Description,Pack,Bottle Volume (ml),State Bottle Cost,State Bottle Retail,Bottles Sold,Sale (Dollars),Volume Sold (Liters),Volume Sold (Gallons),Year,population,county,year
4287,INV-09973100050,01/24/2018,2523,Hy-Vee Food Store / Centerville,414 N 18th St,Centerville,52544.0,POINT (-92.86795 40.735639),4.0,APPANOOSE,1012200.0,Scotch Whiskies,260,DIAGEO AMERICAS,4626,Buchanan's 12 Yr Deluxe Scotch,12,750,20.99,31.49,2,67.48,1.5,0.4,2018,,,
4288,INV-09996900068,01/24/2018,2508,Hy-Vee Food Store #1 / Cedar Rapids,"1843 Johnson Avenue, N.W.",Cedar Rapids,52405.0,POINT (-91.697941 41.97447),57.0,LINN,1082000.0,Imported Cordials & Liqueurs,391,HOTALING & CO,67610,Luxardo Maraschino Cherry,12,750,19.0,28.5,3,85.5,2.25,0.59,2018,,,
4289,INV-10034600009,01/26/2018,2672,Hy-Vee / Winterset,923 N  1st St,Winterset,50273.0,POINT (-94.013482 41.342665),61.0,MADISON,1011600.0,Straight Rye Whiskies,260,DIAGEO AMERICAS,27025,Bulleit 95 Rye,12,750,16.0,24.0,12,270.0,9.0,2.38,2018,,,
4290,INV-09913500005,01/22/2018,4559,Osage Payless Foods,633 CHASE ST,Osage,50461.0,POINT (-92.811539 43.285134),66.0,MITCHELL,1012100.0,Canadian Whiskies,115,CONSTELLATION BRANDS INC,11786,Black Velvet Traveler,12,750,5.23,7.85,12,94.2,9.0,2.38,2018,10571,,
4291,INV-09913300078,01/22/2018,5244,The Ox & Wren Spirits and Gifts,708 2nd  AVE  SE,Cresco,52136.0,POINT (-92.106529 43.371131),45.0,HOWARD,1031100.0,American Vodkas,255,Infinium Spirits,37886,Seagrams Vodka,12,750,5.38,8.07,12,96.84,9.0,2.38,2018,,,
4292,INV-10012100071,01/25/2018,5102,Wilkie Liquors,724 1st  St  SE,Mount Vernon,52314.0,POINT (-91.410401 41.918328),57.0,LINN,1081300.0,American Cordials & Liqueur,269,VBJ Beverages LLC,72480,Bleu Original,6,750,13.0,19.5,6,117.0,4.5,1.19,2018,,,
4293,INV-09950200003,01/23/2018,2844,CVS Pharmacy #8547 / Iowa City,2425 Muscatine Ave,Iowa City,52240.0,POINT (-91.50008800000002 41.649547),52.0,JOHNSON,1012100.0,Canadian Whiskies,85,Brown Forman Corp.,12478,Canadian Mist Canadian Why Pet,6,1750,11.06,16.59,6,99.54,10.5,2.77,2018,,,
4294,INV-09931500058,01/22/2018,2512,Hy-Vee Wine and Spirits / Iowa City,1720 Waterfront Dr,Iowa City,52240.0,POINT (-91.53046300000001 41.642764),52.0,JOHNSON,1012100.0,Canadian Whiskies,115,CONSTELLATION BRANDS INC,11786,Black Velvet Traveler,12,750,5.23,7.85,12,94.2,9.0,2.38,2018,,,
4295,INV-10009800079,01/25/2018,2582,Hy-Vee #2 Food Store / Mason City,551 S Illinois Ave,Mason City,50401.0,POINT (-93.17114 43.14623),17.0,CERRO GORD,1081400.0,American Schnapps,65,Jim Beam Brands,73517,Dekuyper Cactus Juice,12,1000,7.87,11.81,3,35.43,3.0,0.79,2018,,,
4296,INV-09939000005,01/22/2018,5252,Freeman Foods of North English,"119, Main St",North English,52316.0,POINT (-92.166582 41.575084),48.0,IOWA,1012100.0,Canadian Whiskies,115,CONSTELLATION BRANDS INC,11786,Black Velvet Traveler,12,750,5.23,7.85,12,94.2,9.0,2.38,2018,16155,,
4297,INV-09993900039,01/24/2018,2667,Hy-Vee Mainstreet / Sioux City,2611 Pierce St,Sioux City,51104.0,POINT (-96.405172 42.517657),97.0,WOODBURY,1062400.0,Spiced Rum,260,DIAGEO AMERICAS,43338,Captain Morgan Spiced Rum,6,1750,18.0,27.0,6,162.0,10.5,2.77,2018,,,
4298,INV-09986300006,01/24/2018,4971,Fareway Stores #138 / Pleasant Hill,"5500, E University Ave",Pleasant Hill,50327.0,POINT (-93.505732 41.599274),77.0,POLK,1011100.0,Blended Whiskies,260,DIAGEO AMERICAS,25608,Seagrams 7 Crown Bl Whiskey,6,1750,11.96,17.94,6,107.64,10.5,2.77,2018,,,
4299,INV-09925600009,01/22/2018,2191,Keokuk Spirits,1013 Main,Keokuk,52632.0,POINT (-91.387797 40.400038),56.0,LEE,1011200.0,Straight Bourbon Whiskies,55,SAZERAC NORTH AMERICA,21597,Ten High,12,1000,4.94,7.41,12,88.92,12.0,3.17,2018,,,
4300,INV-09904800025,01/19/2018,4823,Casey's General Store #3223 / Creston,903 N Sumner Ave,Creston,50801.0,POINT (-94.372568 41.066824),88.0,UNION,1031100.0,American Vodkas,434,LUXCO INC,36308,Hawkeye Vodka,6,1750,7.17,10.76,12,129.12,21.0,5.55,2018,,,
4301,INV-10030500023,01/26/2018,5206,Brothers Market  /  Grundy Center,1400 G  Ave,Grundy Center,50638.0,POINT (-92.782283 42.36157),38.0,GRUNDY,1031100.0,American Vodkas,300,McCormick Distilling Co.,36908,Mccormick Vodka Pet,6,1750,7.47,11.21,6,67.26,10.5,2.77,2018,12272,,
4302,INV-10009100080,01/25/2018,2515,Hy-Vee Food Store #1 / Mason City,2400 4th St SW,Mason City,50401.0,POINT (-93.23551 43.149557),17.0,CERRO GORD,1031100.0,American Vodkas,300,McCormick Distilling Co.,36886,Mccormick Vodka,12,750,3.31,4.97,3,14.91,2.25,0.59,2018,,,
4303,INV-10026000013,01/25/2018,4917,Kum & Go #115 / Perry,1115 Ia Hwy 141,Perry,50220.0,POINT (-94.10386 41.830334),25.0,DALLAS,1012100.0,Canadian Whiskies,115,CONSTELLATION BRANDS INC,11788,Black Velvet,6,1750,10.45,15.68,6,94.08,10.5,2.77,2018,,,
4304,INV-09999300004,01/24/2018,5348,"Super Lucky, Inc",806 W Main St.,Le Grand,50142.0,POINT (-92.78465400000002 42.006665),64.0,MARSHALL,1031200.0,American Flavored Vodka,380,Phillips Beverage,41693,Uv Blue (raspberry) Vodka,12,750,6.5,9.75,1,9.75,0.75,0.2,2018,,,
4305,INV-10030500025,01/26/2018,5206,Brothers Market  /  Grundy Center,1400 G  Ave,Grundy Center,50638.0,POINT (-92.782283 42.36157),38.0,GRUNDY,1012100.0,Canadian Whiskies,65,Jim Beam Brands,15248,Windsor Canadian Pet,6,1750,9.5,14.25,6,85.14,10.5,2.77,2018,12272,,
4306,INV-10027900022,01/26/2018,5144,Sam's Club 6979 / Ankeny,4625 SE Delaware Ave,Ankeny,50021.0,POINT (-93.581273 41.691),77.0,POLK,1041100.0,American Dry Gins,434,LUXCO INC,30528,Hawkeye Gin,6,1750,7.17,10.76,12,129.12,21.0,5.55,2018,,,
4307,INV-09912800003,01/22/2018,3676,T and M Foods,107 E Traer,Greene,50636.0,POINT (-92.801846 42.895914),12.0,BUTLER,1031100.0,American Vodkas,297,Laird & Company,35918,Five O'clock Vodka,6,1750,7.2,10.8,12,129.6,21.0,5.55,2018,,,
4308,INV-09998900101,01/24/2018,2670,Hy-Vee Food Store / Coralville,2004 8th  St,Coralville,52241.0,POINT (-91.591868 41.682337000000004),52.0,JOHNSON,1031100.0,American Vodkas,300,McCormick Distilling Co.,36904,Mccormick Vodka Pet,24,375,1.8,2.7,24,64.8,9.0,2.38,2018,,,
4309,INV-09978300023,01/24/2018,2565,Hy-Vee Food Store / Spencer,819 N Grand Ave,Spencer,51301.0,POINT (-95.14506 43.145897),21.0,CLAY,1031100.0,American Vodkas,380,Phillips Beverage,37347,Phillips Vodka,12,1000,4.29,6.44,12,77.28,12.0,3.17,2018,,,
4310,INV-10017100027,01/25/2018,2663,Hy-Vee Food Store / Urbandale,8701 Douglas,Urbandale,50322.0,POINT (-93.739105 41.629364),77.0,POLK,1051100.0,American Brandies,434,LUXCO INC,55086,Paramount Blackberry Brandy,12,750,5.48,8.22,12,98.64,9.0,2.38,2018,,,
4311,INV-10018100007,01/25/2018,3719,Wal-Mart 0581 / Marshalltown,2802 S Center St,Marshalltown,50158.0,POINT (-92.91231 42.012918),64.0,MARSHALL,1011100.0,Blended Whiskies,434,LUXCO INC,24158,Hawkeye Blend Whiskey,6,1750,7.62,11.43,6,68.58,10.5,2.77,2018,,,
4312,INV-10034100036,01/26/2018,2553,Hy-Vee Food Store / Creston,600 Sheldon,Creston,50801.0,POINT (-94.372552 41.051462),88.0,UNION,1062400.0,Spiced Rum,259,Heaven Hill Brands,43028,Admiral Nelson Spiced Rum,6,1750,11.55,17.33,6,103.98,10.5,2.77,2018,,,
4313,INV-09959500094,01/23/2018,2552,Hy-Vee Food Store #3 / Cedar Rapids,20 Wilson Avenue West,Cedar Rapids,52404.0,POINT (-91.658577 41.955859),57.0,LINN,1011200.0,Straight Bourbon Whiskies,55,SAZERAC NORTH AMERICA,21595,Ten High PET,12,750,4.1,6.15,12,73.8,9.0,2.38,2018,,,
4314,INV-09950100080,01/23/2018,2513,Hy-Vee Food Store #2 / Iowa City,812  S 1st Ave,Iowa City,52240.0,,52.0,JOHNSON,1031200.0,American Flavored Vodka,259,Heaven Hill Brands,41326,Burnett's Citrus,12,750,4.48,6.72,3,20.16,2.25,0.59,2018,,,
4315,INV-09989100004,01/24/2018,2548,Hy-Vee Food Store / Altoona,100 8th Street SW,Altoona,50009.0,POINT (-93.465301 41.644041),77.0,POLK,1011200.0,Straight Bourbon Whiskies,306,MISSISSIPPI RIVER DISTIL,27479,Cody Road Bourbon,6,750,19.17,28.76,6,172.56,4.5,1.19,2018,,,
4316,INV-09973100027,01/24/2018,2523,Hy-Vee Food Store / Centerville,414 N 18th St,Centerville,52544.0,POINT (-92.86795 40.735639),4.0,APPANOOSE,1081200.0,Cream Liqueurs,305,Mhw LTD,73054,Rumchata,6,1750,24.34,36.51,6,219.06,10.5,2.77,2018,,,
4317,INV-09953800007,01/23/2018,3841,Hartig Drug Company #2 / Locust,157 Locust St,Dubuque,52001.0,POINT (-90.665439 42.495308),31.0,DUBUQUE,1081400.0,American Schnapps,65,Jim Beam Brands,82846,Dekuyper Luscious Peachtree,12,750,6.47,9.71,1,9.71,0.75,0.2,2018,,,
4318,INV-10023900037,01/25/2018,2248,Ingersoll Liquor and Beverage,3500 Ingersoll Ave,Des Moines,50312.0,POINT (-93.664182 41.586319),77.0,POLK,1012200.0,Scotch Whiskies,65,Jim Beam Brands,6237,Teacher's,12,1000,5.25,7.88,12,94.56,12.0,3.17,2018,,,
4319,INV-10027900055,01/26/2018,5144,Sam's Club 6979 / Ankeny,4625 SE Delaware Ave,Ankeny,50021.0,POINT (-93.581273 41.691),77.0,POLK,1031100.0,American Vodkas,301,FIFTH GENERATION INC,38178,Titos Handmade Vodka,6,1750,19.0,28.5,72,1999.44,126.0,33.29,2018,,,
4320,INV-09972400092,01/24/2018,2551,Hy-Vee Food Store / Chariton,2001 West Court,Chariton,50049.0,,59.0,LUCAS,1081400.0,American Schnapps,65,Jim Beam Brands,82844,Dekuyper Luscious Peachtree,24,375,3.06,4.59,3,13.77,1.12,0.3,2018,,,
4321,INV-09984100153,01/24/2018,2501,Hy-Vee  #2 / Ames,640 Lincolnway,Ames,50010.0,POINT (-93.619455 42.022848),85.0,STORY,1031200.0,American Flavored Vodka,260,DIAGEO AMERICAS,77375,Smirnoff Sorbet Light Mango Passion Fruit,12,750,8.25,12.38,4,49.52,3.0,0.79,2018,,,
4322,INV-09984500140,01/24/2018,4129,Cyclone Liquors,626 Lincoln Way,Ames,50010.0,POINT (-93.618911 42.022854),85.0,STORY,1051100.0,American Brandies,205,E & J Gallo Winery,52596,E & J Vs,12,750,6.0,9.0,1,9.0,0.75,0.2,2018,,,
4323,INV-09934700044,01/22/2018,2650,Hy-Vee Wine and Spirits / Harlan,1808 23rd St,Harlan,51537.0,POINT (-95.339881 41.650658),83.0,SHELBY,1082200.0,Imported Schnapps,421,SAZERAC COMPANY  INC,69666,Dr. Mcgillicuddy's Raw Vanilla,12,750,8.66,12.99,2,25.98,1.5,0.4,2018,11559,,
4324,INV-09986000083,01/24/2018,2536,HY-VEE / PLEASANT HILL,4815 Maple Drive,Pleasant Hill,50317.0,POINT (-93.519187 41.598109),77.0,POLK,1081400.0,American Schnapps,65,Jim Beam Brands,82840,Dekuyper Luscious Peachtree PET,12,750,6.47,9.71,12,116.52,9.0,2.38,2018,,,
4325,INV-09999300019,01/24/2018,5348,"Super Lucky, Inc",806 W Main St.,Le Grand,50142.0,POINT (-92.78465400000002 42.006665),64.0,MARSHALL,1031100.0,American Vodkas,55,SAZERAC NORTH AMERICA,35946,Fleischmann's Royal Vodka,12,750,3.31,4.97,3,14.91,2.25,0.59,2018,,,
4326,INV-09978300020,01/24/2018,2565,Hy-Vee Food Store / Spencer,819 N Grand Ave,Spencer,51301.0,POINT (-95.14506 43.145897),21.0,CLAY,1032100.0,Imported Vodkas,370,PERNOD RICARD USA,34007,Absolut Swedish Vodka 80 Prf,12,1000,14.99,22.49,6,134.94,6.0,1.59,2018,,,
4327,INV-09991600055,01/24/2018,2637,Hy-Vee #5 / Davenport,2351 W Locust,Davenport,52804.0,POINT (-90.611972 41.538207),82.0,SCOTT,1071100.0,Cocktails /RTD,395,PROXIMO,58842,Jose Cuervo Coconut Pineapple,6,1750,8.74,13.11,6,78.66,10.5,2.77,2018,,,
4328,INV-09984900025,01/24/2018,4004,Wal-Mart 4256 / Ames,534 S Duff Ave,Ames,50010.0,POINT (-93.610343 42.017115),85.0,STORY,1022100.0,Mixto Tequila,395,PROXIMO,89196,Jose Cuervo Especial Reposado Tequila,12,750,11.07,16.61,12,199.32,9.0,2.38,2018,,,
4329,INV-09987400008,01/24/2018,2600,Hy-Vee Food Store / Oskaloosa,110  S  D  St,Oskaloosa,52577.0,POINT (-92.649764 41.295218),62.0,MAHASKA,1031100.0,American Vodkas,301,FIFTH GENERATION INC,38177,Titos Handmade Vodka,12,1000,12.67,19.01,12,219.12,12.0,3.17,2018,22018,,
4330,INV-09924100042,01/22/2018,4057,Tequila's Liquor Store,1434 Des Moines St Ste 5,Des Moines,50316.0,POINT (-93.59704 41.594713),77.0,POLK,1071100.0,Cocktails /RTD,395,PROXIMO,59154,1800 Ultimate Margarita,6,1750,10.04,15.06,6,90.36,10.5,2.77,2018,,,
4331,INV-09942900017,01/23/2018,5142,Smokin' Joe's #13 Tobacco and Liquor Outlet,2315 Mt Vernon Rd SE,Cedar Rapids,52303.0,,57.0,LINN,1031200.0,American Flavored Vodka,205,E & J Gallo Winery,40593,New Amsterdam Peach,24,375,3.5,5.25,4,21.0,1.5,0.4,2018,,,
4332,INV-10028100032,01/26/2018,2620,Hy-Vee / Windsor Heights,7101 University Ave,Windsor Heights,50311.0,,77.0,POLK,1032200.0,Imported Flavored Vodka,115,CONSTELLATION BRANDS INC,34812,Svedka Raspberry Vodka,12,750,8.25,12.38,2,24.76,1.5,0.4,2018,,,
4333,INV-10015200007,01/25/2018,4829,Central City 2,1501 Michigan Ave,Des Moines,50314.0,POINT (-93.613739 41.60572),77.0,POLK,1012200.0,Scotch Whiskies,55,SAZERAC NORTH AMERICA,8827,Lauder's,12,1000,6.14,9.21,12,110.52,12.0,3.17,2018,,,
4334,INV-09944000098,01/23/2018,3385,Sam's Club 8162 / Cedar Rapids,2605 Blairs Ferry Rd NE,Cedar Rapids,52402.0,POINT (-91.67969 42.031819),57.0,LINN,1062400.0,Spiced Rum,259,Heaven Hill Brands,43027,Admiral Nelson Spiced Rum,12,1000,7.28,10.92,12,131.04,12.0,3.17,2018,,,
4335,INV-10000100017,01/24/2018,5268,The Depot Atkins,"188, Parkridge Rd",Atkins,52206.0,,6.0,BENTON,1012100.0,Canadian Whiskies,115,CONSTELLATION BRANDS INC,11788,Black Velvet,6,1750,10.45,15.68,6,94.08,10.5,2.77,2018,25625,,
4336,INV-10028000029,01/26/2018,2626,Hy-Vee Drugstore / University / DSM,4100 University Ave,Des Moines,50311.0,POINT (-93.673222 41.600361),77.0,POLK,1012200.0,Scotch Whiskies,260,DIAGEO AMERICAS,10278,Usher's Green Stripe,6,1750,10.0,15.0,6,90.0,10.5,2.77,2018,,,
4337,INV-09990600014,01/24/2018,3715,Kimberly Mart / Davenport,1714 E Kimberly Rd,Davenport,52807.0,POINT (-90.550657 41.556966),82.0,SCOTT,1032100.0,Imported Vodkas,115,CONSTELLATION BRANDS INC,34820,Svedka Vodka,12,750,8.25,12.38,4,49.52,3.0,0.79,2018,,,
4338,INV-09912300113,01/22/2018,2651,Hy-Vee / Waverly,1311 4 Street SW,Waverly,50677.0,POINT (-92.475403 42.712263),9.0,BREMER,1081600.0,Whiskey Liqueur,259,Heaven Hill Brands,86796,Southern Host Whiskey Liqueur,12,750,5.37,8.06,2,16.12,1.5,0.4,2018,,,
4339,INV-10039000068,01/26/2018,2602,Hy-Vee Food Store / Webster City,823  2nd St,Webster City,50595.0,POINT (-93.825486 42.469466),40.0,HAMILTON,1062400.0,Spiced Rum,259,Heaven Hill Brands,43984,Admiral Nelson Cherry Spiced Rum,12,750,5.78,8.67,3,26.01,2.25,0.59,2018,,,
4340,INV-09999100035,01/24/2018,3773,Benz Distributing,501 7th Ave SE,Cedar Rapids,52401.0,POINT (-91.659875 41.97574),57.0,LINN,1081600.0,Whiskey Liqueur,421,SAZERAC COMPANY  INC,86887,Southern Comfort,12,1000,12.97,19.46,12,233.52,12.0,3.17,2018,,,
4341,INV-10017100080,01/25/2018,2663,Hy-Vee Food Store / Urbandale,8701 Douglas,Urbandale,50322.0,POINT (-93.739105 41.629364),77.0,POLK,1011200.0,Straight Bourbon Whiskies,492,WESTERN SPIRITS BEVERAGE,16829,Bird Dog Small Batch Bourbon 86prf,6,750,15.0,22.5,6,135.0,4.5,1.19,2018,,,
4342,INV-10007100012,01/25/2018,4374,Kum & Go #141 / Grimes,1950 Princeton Dr,Grimes,50111.0,POINT (-93.77248500000002 41.673752),77.0,POLK,1062200.0,White Rum,35,BACARDI USA INC,43121,Bacardi Superior Rum Mini,12,500,5.54,8.31,1,8.31,0.5,0.13,2018,,,
4343,INV-09943400015,01/23/2018,2590,Hy-Vee Food Store #5 / Cedar Rapids,3235 Oakland Road NE,Cedar Rapids,52402.0,POINT (-91.658105 42.010971),57.0,LINN,1022200.0,100% Agave Tequila,85,Brown Forman Corp.,87586,El Jimador Silver Tequila,12,750,12.17,18.26,2,34.96,1.5,0.4,2018,,,
4344,INV-09967900016,01/23/2018,5101,New Star  /  Fletcher Ave,315 Fletcher Ave,Waterloo,50701.0,POINT (-92.367142 42.489119),7.0,BLACK HAWK,1031200.0,American Flavored Vodka,205,E & J Gallo Winery,40315,New Amsterdam Red Berry,6,1750,14.0,21.0,2,42.0,3.5,0.92,2018,131723,,
4345,INV-09998400068,01/24/2018,5172,Uptown Liquor & Tobacco,2000 Willey Blvd SW,Cedar Rapids,52404.0,POINT (-91.725777 41.959614),57.0,LINN,1012100.0,Canadian Whiskies,260,DIAGEO AMERICAS,11297,Crown Royal Canadian Whisky,12,1000,18.89,28.34,3,85.02,3.0,0.79,2018,,,
4346,INV-09996000094,01/24/2018,3869,Bootleggin' Barzini's Fin,412  1st Ave,Coralville,52241.0,POINT (-91.565517 41.672672),52.0,JOHNSON,1011200.0,Straight Bourbon Whiskies,461,Skyy Spirits Inc,22121,Wild Turkey 81,12,750,11.4,17.1,1,17.1,0.75,0.2,2018,,,
4347,INV-09988400012,01/24/2018,3916,Smokin' Joe's #5 Tobacco and Liquor Outlet,1115 Albia Rd,Ottumwa,52501.0,POINT (-92.437224 41.009342),90.0,WAPELLO,1031100.0,American Vodkas,300,McCormick Distilling Co.,36908,Mccormick Vodka Pet,6,1750,7.47,11.21,6,67.26,10.5,2.77,2018,34991,,
4348,INV-09997300018,01/24/2018,2568,Hy-Vee Food Store #4 / Cedar Rapids,1556 First Avenue NE,Cedar Rapids,52402.0,POINT (-91.650755 41.988967),57.0,LINN,1031100.0,American Vodkas,434,LUXCO INC,36302,Hawkeye Vodka,48,200,1.15,1.73,1,1.73,0.2,0.05,2018,,,
4349,INV-10003700032,01/25/2018,5029,The Liquor Stop LLC,"211, W 53rd St",Davenport,52806.0,POINT (-90.57611300000002 41.574536),82.0,SCOTT,1062400.0,Spiced Rum,240,William Grant & Sons Inc,45886,Sailor Jerry Spiced Navy Rum,12,750,9.65,14.48,3,43.44,2.25,0.59,2018,,,
4350,INV-10009000021,01/25/2018,2515,Hy-Vee Food Store #1 / Mason City,2400 4th St SW,Mason City,50401.0,POINT (-93.23551 43.149557),17.0,CERRO GORD,1081200.0,Cream Liqueurs,260,DIAGEO AMERICAS,68037,Baileys Original Irish Cream,12,1000,16.74,25.11,12,297.0,12.0,3.17,2018,,,
4351,INV-09967300032,01/23/2018,4265,Kwik Stop 3 / Waterloo,1104 Washington St,Waterloo,50702.0,POINT (-92.336965 42.489106),7.0,BLACK HAWK,1011200.0,Straight Bourbon Whiskies,65,Jim Beam Brands,19021,Jim Beam Black Mini,12,500,5.4,8.1,3,24.3,1.5,0.4,2018,131723,,
4352,INV-09928100021,01/22/2018,4698,Quality Quick Stop,201 W Burlington Ave,Fairfield,52556.0,POINT (-91.965379 41.006639),51.0,JEFFERSON,1012100.0,Canadian Whiskies,115,CONSTELLATION BRANDS INC,11771,Black Velvet Mini,10,600,6.8,10.2,10,102.0,6.0,1.59,2018,18256,,
4353,INV-09950300008,01/23/2018,2545,Hy-Vee Drugstore / Iowa City,310 N 1st St,Iowa City,52245.0,POINT (-91.528105 42.207428),52.0,JOHNSON,1012400.0,Irish Whiskies,370,PERNOD RICARD USA,15644,Jameson,24,375,6.74,10.11,3,30.33,1.12,0.3,2018,,,
4354,INV-10035400029,01/26/2018,2835,CVS Pharmacy #8538 / Cedar Falls,2302 West First St,Cedar Falls,50613.0,POINT (-92.472778 42.539874),7.0,BLACK HAWK,1062400.0,Spiced Rum,259,Heaven Hill Brands,43026,Admiral Nelson Spiced Rum,12,750,5.78,8.67,3,26.01,2.25,0.59,2018,131723,,
4355,INV-09967000028,01/23/2018,5113,"Ray's Supermarket, Inc.",1975 Franklin St,Waterloo,50703.0,POINT (-92.315215 42.495394),7.0,BLACK HAWK,1051100.0,American Brandies,115,CONSTELLATION BRANDS INC,56196,Paul Masson Peach Grande Amber Brandy,12,750,6.29,9.44,12,113.28,9.0,2.38,2018,131723,,
4356,INV-09997400003,01/24/2018,5025,Hawkeye Convenience Stores / 1st Ave,1581 1st Ave SE,Cedar Rapids,52403.0,,57.0,LINN,1052100.0,Imported Brandies,389,REMY COINTREAU USA INC,49189,Remy Martin VSOP,24,200,6.48,9.72,24,221.76,4.8,1.27,2018,,,
4357,INV-09991600001,01/24/2018,2637,Hy-Vee #5 / Davenport,2351 W Locust,Davenport,52804.0,POINT (-90.611972 41.538207),82.0,SCOTT,1081600.0,Whiskey Liqueur,421,SAZERAC COMPANY  INC,64858,Fireball Cinnamon Whiskey Mini Dispenser,1,3000,30.0,45.0,8,360.0,24.0,6.34,2018,,,
4358,INV-09978900029,01/24/2018,5293,The Boonedocks,"228, N Hwy 71",Arnolds Park,51331.0,POINT (-95.125928 43.370941),30.0,DICKINSON,1071100.0,Cocktails /RTD,55,SAZERAC NORTH AMERICA,57129,Chi-Chi's Mexican Mudslide,6,1750,6.5,9.75,2,18.5,3.5,0.92,2018,,,
4359,INV-09983700064,01/24/2018,4509,AJ'S LIQUOR II,2515 Chamberlain,Ames,50010.0,POINT (-93.650838 42.021461),85.0,STORY,1042100.0,Imported Dry Gins,260,DIAGEO AMERICAS,28866,Tanqueray Gin,12,750,13.0,19.5,2,39.0,1.5,0.4,2018,,,
4360,INV-09986800027,01/24/2018,2642,Hy-Vee Wine and Spirits / Pella,512 E Oskaloosa,Pella,50219.0,POINT (-92.899277 41.396961000000005),63.0,MARION,1062500.0,Flavored Rum,370,PERNOD RICARD USA,42703,Malibu Pineapple Rum,12,750,7.49,11.24,12,134.88,9.0,2.38,2018,,,
4361,INV-10010000020,01/25/2018,5251,Northside Liquor,"1303, North Federal",Mason City,50401.0,POINT (-93.201061 43.163663),17.0,CERRO GORD,1012100.0,Canadian Whiskies,395,PROXIMO,14192,Pendleton Canadian Whisky,12,750,13.1,19.65,2,39.3,1.5,0.4,2018,,,
4362,INV-09913500002,01/22/2018,4559,Osage Payless Foods,633 CHASE ST,Osage,50461.0,POINT (-92.811539 43.285134),66.0,MITCHELL,1082200.0,Imported Schnapps,421,SAZERAC COMPANY  INC,69638,Dr. Mcgillicuddy's Cherry Schnapps,6,1750,14.66,21.99,6,131.94,10.5,2.77,2018,10571,,
4363,INV-09942300150,01/23/2018,2647,Hy-Vee #7 / Cedar Rapids,5050 Edgewood Rd,Cedar Rapids,52411.0,POINT (-91.701581 42.030129),57.0,LINN,1022100.0,Mixto Tequila,395,PROXIMO,89196,Jose Cuervo Especial Reposado Tequila,12,750,11.07,16.61,12,199.32,9.0,2.38,2018,,,
4364,INV-09973800001,01/24/2018,3818,Round Window Liquor,703 W Pleasant St,Knoxville,50138.0,POINT (-93.10564100000002 41.320746),63.0,MARION,1012100.0,Canadian Whiskies,115,CONSTELLATION BRANDS INC,11788,Black Velvet,6,1750,10.45,15.68,6,94.08,10.5,2.77,2018,,,
4365,INV-10000300014,01/24/2018,4439,CENTER POINT FOODS,800 Ford Lane,Center Point,52213.0,POINT (-91.775735 42.177736),57.0,LINN,1011200.0,Straight Bourbon Whiskies,65,Jim Beam Brands,20248,Old Crow,6,1750,10.49,15.74,2,31.48,3.5,0.92,2018,,,
4366,INV-09935200048,01/22/2018,3465,Hometown Foods / Panora,601 E Main,Panora,50216.0,POINT (-94.357201 41.69182),39.0,GUTHRIE,1011100.0,Blended Whiskies,65,Jim Beam Brands,24456,Kessler Blend Whiskey,12,750,5.51,8.27,6,49.62,4.5,1.19,2018,,,
4367,INV-09906800004,01/19/2018,4474,Bucky's Express #34 / Council Bluffs,3501 W Broadway St,Council Bluffs,51501.0,POINT (-95.902733 41.26191600000001),78.0,POTTAWATTA,1081600.0,Whiskey Liqueur,421,SAZERAC COMPANY  INC,64865,Fireball Cinnamon Whiskey PET,12,750,8.98,13.47,6,80.82,4.5,1.19,2018,,,
4368,INV-10015500031,01/25/2018,2190,"Central City Liquor, Inc.",1460 2ND AVE,Des Moines,50314.0,POINT (-93.619787 41.60566),77.0,POLK,1032200.0,Imported Flavored Vodka,260,DIAGEO AMERICAS,64759,Ciroc Red Berry,24,200,5.0,7.5,3,22.5,0.6,0.16,2018,,,
4369,INV-09990300015,01/24/2018,5335,Expo Liquor,1810 State Street,Bettendorf,52722.0,POINT (-90.506775 41.525308),82.0,SCOTT,1081300.0,American Cordials & Liqueur,421,SAZERAC COMPANY  INC,64870,Fireball Cinnamon,48,100,0.9,1.35,144,194.4,14.4,3.8,2018,,,
4370,INV-09989100023,01/24/2018,2548,Hy-Vee Food Store / Altoona,100 8th Street SW,Altoona,50009.0,POINT (-93.465301 41.644041),77.0,POLK,1022200.0,100% Agave Tequila,205,E & J Gallo Winery,87643,Familia Camarena Silver,12,750,11.0,16.5,12,180.0,9.0,2.38,2018,,,
4371,INV-09934700046,01/22/2018,2650,Hy-Vee Wine and Spirits / Harlan,1808 23rd St,Harlan,51537.0,POINT (-95.339881 41.650658),83.0,SHELBY,1082000.0,Imported Cordials & Liqueurs,305,Mhw LTD,64000,Absente,12,750,22.67,34.01,2,68.02,1.5,0.4,2018,11559,,
4372,INV-09945900014,01/23/2018,3644,Wal-Mart 2764 / Altoona,3501  8th St SW,Altoona,50009.0,POINT (-93.505276 41.644195),77.0,POLK,1012100.0,Canadian Whiskies,260,DIAGEO AMERICAS,10836,Crown Royal Black,12,750,17.0,25.5,12,306.0,9.0,2.38,2018,,,
